time_h,pH,temperature_C,pressure_bar,dissolved_oxygen_pct,viable_cell_density,dead_cell_density,viability_pct,growth_rate_h,death_rate_h,substrate_g_L,lactate_g_L
38.55,7.1867,37.0605,1.1987,39.965,776304.0,316558.0,71.03,0.031527,0.016777,13.8514,0.0089
38.566667,7.1888,37.0638,1.1982,39.8855,776494.0,316670.0,71.03,0.031518,0.016792,13.8531,0.0089
38.583333,7.189,37.068,1.1973,39.8453,776684.0,316782.0,71.03,0.031502,0.016805,13.8547,0.0089
38.6,7.1908,37.0672,1.1984,39.7628,776874.0,316894.0,71.03,0.03149,0.016817,13.8564,0.0089
38.616667,7.1971,37.0561,1.1972,39.7721,777064.0,317006.0,71.03,0.031477,0.016825,13.8581,0.0089
38.633333,7.1943,37.0549,1.1973,39.7721,777254.0,317118.0,71.02,0.031495,0.016801,13.8597,0.0089
38.65,7.1923,37.0568,1.1973,39.856,777445.0,317230.0,71.02,0.031494,0.016802,13.8614,0.0089
38.666667,7.192,37.0497,1.1964,39.8529,777635.0,317342.0,71.02,0.031508,0.016794,13.8631,0.0089
38.683333,7.189,37.0401,1.197,39.7463,777826.0,317454.0,71.02,0.031512,0.016787,13.8647,0.0089
38.7,7.193,37.0405,1.1971,39.6935,778017.0,317566.0,71.01,0.03149,0.0168,13.8664,0.0089
38.716667,7.1952,37.0398,1.1969,39.7234,778207.0,317678.0,71.01,0.031485,0.016801,13.868,0.0089
38.733333,7.191,37.0286,1.1964,39.7613,778398.0,317790.0,71.01,0.031495,0.016793,13.8697,0.0089
38.75,7.1912,37.0349,1.196,39.8117,778589.0,317901.0,71.01,0.031502,0.016785,13.8714,0.0089
38.766667,7.1912,37.0283,1.1965,39.8178,778780.0,318013.0,71.01,0.03151,0.016781,13.873,0.0089
